"","ID","knownState","jp_normed","htv","rajp","delt_d","divenum","stime","ad"
"1243","1249",7,5.22654533389407,0.494330301866886,-0.192576326044511,-0.611757207307621,1249,1598883832.64,4.05312719150931
"1244","1249",7,18.1889492701519,0.287732827452001,-0.0876200606768369,-2.53685201629107,1249,1598883834.64,2.85572572296011
"1245","1254",1,4.42945766194479,0.793171274783691,0.0223924669504191,0.631254974337214,1254,1598883952.14,1.38820469978399
"1246","1254",7,5.46013887507255,0.750340056258644,0.0133221484048675,1.19649531457709,1254,1598883954.14,2.58470001436108
"1247","1254",7,6.80488090953245,0.612289929866036,-0.0493469735302838,1.42743842107017,1254,1598883956.14,4.01213843543125
"1248","1254",7,6.20807909124311,0.611388134418614,0.100873093776206,1.57357371778207,1254,1598883958.14,5.58571215321332
"1249","1254",7,5.73293392666334,0.178334416590451,0.174664484419199,1.54214464792436,1254,1598883960.14,7.12785680113768
"1250","1254",7,4.14741202537518,0.13999892378359,-0.00516660453695968,1.31342107210625,1254,1598883962.14,8.44127787324393
"1251","1254",7,3.17890569655859,0.0835132893230579,-0.028359011612239,1.16012134472401,1254,1598883964.14,9.60139921796794
"1252","1254",7,2.30121951367114,0.0774846973820507,-0.0537253913917313,0.976145254496661,1254,1598883966.14,10.5775444724646
"1253","1254",7,2.08590332826786,0.10726579303354,-0.0461452892664838,0.8692357666023,1254,1598883968.14,11.4467802390669
"1254","1254",7,2.60978557647568,0.208906477727833,-0.233399709280304,0.5970483476891,1254,1598883970.14,12.043828586756
"1255","1254",7,3.18643561094994,0.480839377135305,-0.447131710153793,0.0983481719636004,1254,1598883972.14,12.1421767587196
"1256","1254",7,5.28119357443056,0.724745121660751,-0.296338488299047,-0.0978664426703002,1254,1598883974.14,12.0443103160493
"1257","1254",7,12.0450348751775,1.12215996012246,-0.287525739861221,-0.1506191702296,1254,1598883976.14,11.8936911458197
"1258","1254",7,22.7102168278925,1.62922482137501,-0.0611434706899613,-0.1015584380888,1254,1598883978.14,11.7921327077309
"1259","1254",7,32.378099725615,2.12135139119955,0.704692649818676,0.3188284417611,1254,1598883980.14,12.110961149492
"1260","1254",7,50.8096034818608,1.80579188769714,0.258663339996023,0.526346659743899,1254,1598883982.14,12.6373078092359
"1261","1254",7,38.4802665484344,1.44624877608703,0.60902248339832,0.8646088386675,1254,1598883984.14,13.5019166479034
